case_id	case_primarysite	file_uuid	file_accesslevel_1	file_datatype_1	filename
aca312ab-6dbd-4183-8b22-8f37834f3426	Prostate gland	a772773c-9c24-4eb0-bd27-70c8a72b2f51.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb369be4b0b6e4344d176c
aca312ab-6dbd-4183-8b22-8f37834f3426	Prostate gland	c2b14984-5f00-40a2-b977-990f30066906.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb38f7e4b0b6e4344de006
9d499039-37ca-4300-ae95-04bbe007c0d2	Prostate gland	2496e6ca-cfe1-4160-9a5d-d8d0c1853062.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3a26e4b0b6e4344e4536
9f802576-1e98-496c-bda4-4b1dd2e411c8	Prostate gland	381d97dc-068a-48de-aac9-560392d29267.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3b00e4b0b6e4344e8b5a
9d499039-37ca-4300-ae95-04bbe007c0d2	Prostate gland	2496e6ca-cfe1-4160-9a5d-d8d0c1853062.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3bc6e4b0b6e4344ec91e
c606918f-e8c0-4019-ad6f-47d5cd7615c4	Prostate gland	4a8849c2-9e21-4ccf-b703-b6d6311744e0.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3f89e4b0b6e434500976
aca312ab-6dbd-4183-8b22-8f37834f3426	Prostate gland	a772773c-9c24-4eb0-bd27-70c8a72b2f51.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb446ce4b0b6e434519505
9f802576-1e98-496c-bda4-4b1dd2e411c8	Prostate gland	381d97dc-068a-48de-aac9-560392d29267.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb44b0e4b0b6e43451ab16
c606918f-e8c0-4019-ad6f-47d5cd7615c4	Prostate gland	1530a60d-78d0-4ce6-8959-40080184f716.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4638e4b0b6e4345220e4
9519be01-d78d-462c-8a95-34149538afeb	Prostate gland	497d8716-c8a0-4b3d-b0ec-b491f0f056cd.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb48b0e4b0b6e43452e592
9519be01-d78d-462c-8a95-34149538afeb	Prostate gland	497d8716-c8a0-4b3d-b0ec-b491f0f056cd.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4a23e4b0b6e4345357fe
f06c1ef4-bedd-4025-abf8-06f5e9c0821a	Prostate gland	0c6858b0-b3c3-4e40-8ec9-e54927975213.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4a40e4b0b6e434536052
962dd3d5-8501-4658-8cb9-2424b476124c	Prostate gland	14a0b1b2-99dc-4f36-ab1c-fdf6fa95c15f.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4a70e4b0b6e434536dd7
aca312ab-6dbd-4183-8b22-8f37834f3426	Prostate gland	c2b14984-5f00-40a2-b977-990f30066906.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4b3be4b0b6e43453ae30
aca312ab-6dbd-4183-8b22-8f37834f3426	Prostate gland	c2b14984-5f00-40a2-b977-990f30066906.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4bdae4b0b6e43453dd6a
962dd3d5-8501-4658-8cb9-2424b476124c	Prostate gland	14a0b1b2-99dc-4f36-ab1c-fdf6fa95c15f.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb50a1e4b0b6e434554ef6
c024c4b6-0143-4071-9175-7435f1eaac58	Prostate gland	d691550d-2d9b-4103-83c3-9c38dac3e459.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2bc8e4b0b6e434496e34
d44d4bcb-beb1-4464-acd2-9972751f5018	Prostate gland	c10eefab-142c-48dd-a8f0-eaad89d4cdc5.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2c9ce4b0b6e43449b779
9d499039-37ca-4300-ae95-04bbe007c0d2	Prostate gland	85f7e377-a186-40a2-951b-cb60fc835896.htseq.counts.gz	Open	Gene Expression Quantification	5eeb301ce4b0b6e4344ae4f6
d44d4bcb-beb1-4464-acd2-9972751f5018	Prostate gland	c10eefab-142c-48dd-a8f0-eaad89d4cdc5.htseq.counts.gz	Open	Gene Expression Quantification	5eeb30d6e4b0b6e4344b21dc
c28f931f-5ab2-4899-9fe9-54024f082d92	Prostate gland	fe2ee510-b575-4983-b16e-c8c8dc699916.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb31fbe4b0b6e4344b8882
9d499039-37ca-4300-ae95-04bbe007c0d2	Prostate gland	85f7e377-a186-40a2-951b-cb60fc835896.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb351fe4b0b6e4344c9852
9d499039-37ca-4300-ae95-04bbe007c0d2	Prostate gland	85f7e377-a186-40a2-951b-cb60fc835896.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3596e4b0b6e4344cc076
c28f931f-5ab2-4899-9fe9-54024f082d92	Prostate gland	fe2ee510-b575-4983-b16e-c8c8dc699916.htseq.counts.gz	Open	Gene Expression Quantification	5eeb36d5e4b0b6e4344d2b48
d4dc7c5c-45b3-4741-b0c1-fee477da2ef4	Prostate gland	02d936a2-14a6-43f1-90f5-eb5b14823f2d.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb38abe4b0b6e4344dc72e
cec1d2ff-36e6-497e-892c-b329724b4722	Prostate gland	21b1c050-5bb4-44a1-8fcc-4819d6f14c01.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3e2be4b0b6e4344f95a0
c024c4b6-0143-4071-9175-7435f1eaac58	Prostate gland	d691550d-2d9b-4103-83c3-9c38dac3e459.htseq.counts.gz	Open	Gene Expression Quantification	5eeb427ae4b0b6e43450fae7
d44d4bcb-beb1-4464-acd2-9972751f5018	Prostate gland	c10eefab-142c-48dd-a8f0-eaad89d4cdc5.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4503e4b0b6e43451c3ce
cec1d2ff-36e6-497e-892c-b329724b4722	Prostate gland	21b1c050-5bb4-44a1-8fcc-4819d6f14c01.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb482be4b0b6e43452bc47
c28f931f-5ab2-4899-9fe9-54024f082d92	Prostate gland	fe2ee510-b575-4983-b16e-c8c8dc699916.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb48b4e4b0b6e43452e70d
c024c4b6-0143-4071-9175-7435f1eaac58	Prostate gland	d691550d-2d9b-4103-83c3-9c38dac3e459.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4bdbe4b0b6e43453dddc
cec1d2ff-36e6-497e-892c-b329724b4722	Prostate gland	21b1c050-5bb4-44a1-8fcc-4819d6f14c01.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb50e0e4b0b6e434556032
301c4c32-bc66-4328-8dcf-fe3dd66fbde2	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
338fe754-fc4a-4294-ba15-42d4c7c9ac10	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
433d1441-6d5b-4455-a731-65f172bb016d	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
9f802576-1e98-496c-bda4-4b1dd2e411c8	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
962dd3d5-8501-4658-8cb9-2424b476124c	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
98240f19-bca7-4001-8aa2-4d790c7c4c53	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
9b59ed95-e97f-4356-b976-e3fa0e9eee02	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
9c8447ac-5b26-4558-8bfd-f0e7046c1fb9	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
a1e64294-1264-498d-b18b-c9b4c729c2f2	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
aca312ab-6dbd-4183-8b22-8f37834f3426	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
c024c4b6-0143-4071-9175-7435f1eaac58	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
c28f931f-5ab2-4899-9fe9-54024f082d92	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
c606918f-e8c0-4019-ad6f-47d5cd7615c4	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
cec1d2ff-36e6-497e-892c-b329724b4722	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
d1fd7be0-6daa-4f1f-a198-3dca7a797e49	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
d44d4bcb-beb1-4464-acd2-9972751f5018	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
d4dc7c5c-45b3-4741-b0c1-fee477da2ef4	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
e4a755e3-4938-4321-b5a9-27a445036791	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
f06c1ef4-bedd-4025-abf8-06f5e9c0821a	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
2def2a53-d2e8-46f0-8b07-f32dbf1833a4	Prostate gland	TCGA-PRAD.10d0e0ff-6e69-4e3d-aa7f-bc5718502c5f.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb2d91e4b0b6e4344a0b12
2b35c119-cdc1-49e2-8229-ca5cde9e63d0	Prostate gland	TCGA-PRAD.a41df7d8-0129-45c2-9d65-8bfdeb365118.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb309ce4b0b6e4344b0d71
007f9081-5093-4323-b4f8-cd510bf20705	Prostate gland	TCGA-PRAD.da86abc9-27b6-4bd9-80f7-f7f63ac53381.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb33e6e4b0b6e4344c3066
1cbaa137-c3b0-46a2-9b23-208682c2a438	Prostate gland	TCGA-PRAD.7abd09f3-0b2b-49a1-a989-59dbf2b552b1.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3d2be4b0b6e4344f40d1
00dda860-53c3-4ab2-8294-73e291adf9d2	Prostate gland	TCGA-PRAD.159aaf7d-d6d1-405a-b154-5168216d1f0a.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4435e4b0b6e4345183e9
03c15d06-b81e-433c-9de4-906cba91539f	Prostate gland	TCGA-PRAD.482b5252-2960-47ae-9b90-d86c5b5b1ea8.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4682e4b0b6e4345238c4
89afdebe-456e-4128-8902-1001876a2106	Prostate gland	TCGA-PRAD.526b4593-0f3c-4d7a-abe4-32321926eae0.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4d9be4b0b6e4345463dd
26eefaa1-1666-4ce1-8cf4-f6fabff81fd2	Prostate gland	TCGA-PRAD.a28c6103-309e-47df-b3b1-25a732a31b6b.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4e3ee4b0b6e434549402
13ce70a8-785c-4b59-b073-41922cb201f9	Prostate gland	TCGA-PRAD.ee31eb64-26db-496f-b416-fb6a91a55e61.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4e4de4b0b6e4345497fc
2d350c73-2a0b-4a3c-8d30-c6fcf6c3ffba	Prostate gland	TCGA-PRAD.234f489c-8bc6-448d-81d2-8b06729445e7.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4f6ae4b0b6e43454ef70
f00b4a22-c327-4fbb-a9a3-4418c13e2a48	Prostate gland	TCGA-PRAD.0a513429-6948-4023-bdb6-b400c70d598f.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb31d9e4b0b6e4344b7ce4
7dc62c0f-b82d-417f-89a7-4cb984a9d304	Prostate gland	TCGA-PRAD.b56cd120-22ef-460e-896f-fc0dd88fc45d.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3858e4b0b6e4344dac65
c506fae4-7c0a-4705-8e80-5bcc122a8a32	Prostate gland	TCGA-PRAD.c359a565-421b-450b-b214-2d21e84e1daa.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3eede4b0b6e4344fd6a4
fcbd7b29-12da-44c8-b241-1388d1b15684	Prostate gland	TCGA-PRAD.4b46c07b-91f4-4b82-b9ef-df62b49e0283.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4401e4b0b6e434517518
007f9081-5093-4323-b4f8-cd510bf20705	Prostate gland	59df7167-26e9-4c85-b29e-c06df304828e.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb2aa7e4b0b6e434490c11
13ce70a8-785c-4b59-b073-41922cb201f9	Prostate gland	8994192d-24da-4f55-addb-0717e56f08af.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2c8ae4b0b6e43449b171
0f01ec33-00a8-4188-a8f0-e90d46ad9bc7	Prostate gland	c602a53b-d93b-4bef-bcb0-6271738b1e42.htseq.counts.gz	Open	Gene Expression Quantification	5eeb2fd0e4b0b6e4344acb18
007f9081-5093-4323-b4f8-cd510bf20705	Prostate gland	59df7167-26e9-4c85-b29e-c06df304828e.htseq.counts.gz	Open	Gene Expression Quantification	5eeb306de4b0b6e4344aff38
007f9081-5093-4323-b4f8-cd510bf20705	Prostate gland	59df7167-26e9-4c85-b29e-c06df304828e.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb36f9e4b0b6e4344d3812
0afa0e02-daae-47e6-9ccb-9de8e4feb73c	Prostate gland	ae10c40e-5a02-4f35-a43f-60ab2ccfd2c5.htseq.counts.gz	Open	Gene Expression Quantification	5eeb38bfe4b0b6e4344dcd52
0f01ec33-00a8-4188-a8f0-e90d46ad9bc7	Prostate gland	c602a53b-d93b-4bef-bcb0-6271738b1e42.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb4242e4b0b6e43450e8ae
13ce70a8-785c-4b59-b073-41922cb201f9	Prostate gland	8994192d-24da-4f55-addb-0717e56f08af.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb431fe4b0b6e4345131ae
13ce70a8-785c-4b59-b073-41922cb201f9	Prostate gland	8994192d-24da-4f55-addb-0717e56f08af.htseq.counts.gz	Open	Gene Expression Quantification	5eeb48a0e4b0b6e43452e0c4
0f01ec33-00a8-4188-a8f0-e90d46ad9bc7	Prostate gland	c602a53b-d93b-4bef-bcb0-6271738b1e42.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4cc1e4b0b6e434542608
0afa0e02-daae-47e6-9ccb-9de8e4feb73c	Prostate gland	ae10c40e-5a02-4f35-a43f-60ab2ccfd2c5.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb4f0ae4b0b6e43454d278
0afa0e02-daae-47e6-9ccb-9de8e4feb73c	Prostate gland	ae10c40e-5a02-4f35-a43f-60ab2ccfd2c5.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb50f7e4b0b6e43455671a
0885eb03-de9f-46ba-9c53-fb69c67ab9f0	Prostate gland	e2f0c6e8-cda4-4c3e-8314-f9415c0ef4b3.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb2b75e4b0b6e43449522e
0885eb03-de9f-46ba-9c53-fb69c67ab9f0	Prostate gland	e2f0c6e8-cda4-4c3e-8314-f9415c0ef4b3.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3ad2e4b0b6e4344e7d4a
0885eb03-de9f-46ba-9c53-fb69c67ab9f0	Prostate gland	e2f0c6e8-cda4-4c3e-8314-f9415c0ef4b3.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb452ae4b0b6e43451d008
00dda860-53c3-4ab2-8294-73e291adf9d2	Prostate gland	781ec738-bee7-4732-bc4b-b432a8960103.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3561e4b0b6e4344cae1a
0c459149-0dfe-4206-b50b-db79180ebb57	Prostate gland	bf77760f-d262-412e-b826-6e7c975a2b21.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3672e4b0b6e4344d092b
00dda860-53c3-4ab2-8294-73e291adf9d2	Prostate gland	781ec738-bee7-4732-bc4b-b432a8960103.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb38a0e4b0b6e4344dc330
00dda860-53c3-4ab2-8294-73e291adf9d2	Prostate gland	781ec738-bee7-4732-bc4b-b432a8960103.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3b73e4b0b6e4344eaedd
2def2a53-d2e8-46f0-8b07-f32dbf1833a4	Prostate gland	23c08503-80f7-4a8e-94fb-4a51dcebd78b.htseq.counts.gz	Open	Gene Expression Quantification	5eeb2b28e4b0b6e4344937f2
03c15d06-b81e-433c-9de4-906cba91539f	Prostate gland	f70e0f6a-fc32-42c5-b148-8707ee94ce6e.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2b93e4b0b6e434495c63
2b35c119-cdc1-49e2-8229-ca5cde9e63d0	Prostate gland	a0c52010-3ef6-4ec9-b944-e967b36da124.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2c7ee4b0b6e43449ae00
2def2a53-d2e8-46f0-8b07-f32dbf1833a4	Prostate gland	46e9b99f-ca9d-4db6-a705-662343b5242a.htseq.counts.gz	Open	Gene Expression Quantification	5eeb2cbce4b0b6e43449c2ca
2def2a53-d2e8-46f0-8b07-f32dbf1833a4	Prostate gland	23c08503-80f7-4a8e-94fb-4a51dcebd78b.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2fd0e4b0b6e4344acb5a
2def2a53-d2e8-46f0-8b07-f32dbf1833a4	Prostate gland	46e9b99f-ca9d-4db6-a705-662343b5242a.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb367de4b0b6e4344d0cee
1cbaa137-c3b0-46a2-9b23-208682c2a438	Prostate gland	5f4fe5cd-32a4-4af8-8aba-a8eef62244b9.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3723e4b0b6e4344d457a
1cbaa137-c3b0-46a2-9b23-208682c2a438	Prostate gland	5f4fe5cd-32a4-4af8-8aba-a8eef62244b9.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3ca2e4b0b6e4344f136e
1cbaa137-c3b0-46a2-9b23-208682c2a438	Prostate gland	5f4fe5cd-32a4-4af8-8aba-a8eef62244b9.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4598e4b0b6e43451f0bc
03c15d06-b81e-433c-9de4-906cba91539f	Prostate gland	f70e0f6a-fc32-42c5-b148-8707ee94ce6e.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb45c2e4b0b6e43451fcd8
2b35c119-cdc1-49e2-8229-ca5cde9e63d0	Prostate gland	a0c52010-3ef6-4ec9-b944-e967b36da124.htseq.counts.gz	Open	Gene Expression Quantification	5eeb46b4e4b0b6e43452471c
2def2a53-d2e8-46f0-8b07-f32dbf1833a4	Prostate gland	46e9b99f-ca9d-4db6-a705-662343b5242a.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb47eee4b0b6e43452a923
03c15d06-b81e-433c-9de4-906cba91539f	Prostate gland	f70e0f6a-fc32-42c5-b148-8707ee94ce6e.htseq.counts.gz	Open	Gene Expression Quantification	5eeb49b3e4b0b6e434533684
2def2a53-d2e8-46f0-8b07-f32dbf1833a4	Prostate gland	23c08503-80f7-4a8e-94fb-4a51dcebd78b.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4b73e4b0b6e43453bfcb
2b35c119-cdc1-49e2-8229-ca5cde9e63d0	Prostate gland	a0c52010-3ef6-4ec9-b944-e967b36da124.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4c8ce4b0b6e4345414fc
3de1a86b-aaeb-4f0d-9f32-1fda924198d7	Prostate gland	4948e07a-29be-4775-9807-c778df8251f7.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb30bfe4b0b6e4344b196f
36b87d12-9f96-460f-a3b5-a4c08cbf5b07	Prostate gland	fe9e58ac-246f-47b3-b2a6-6bd86b06329b.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb37cce4b0b6e4344d7e42
3de1a86b-aaeb-4f0d-9f32-1fda924198d7	Prostate gland	4948e07a-29be-4775-9807-c778df8251f7.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3d9be4b0b6e4344f667c
3de1a86b-aaeb-4f0d-9f32-1fda924198d7	Prostate gland	4948e07a-29be-4775-9807-c778df8251f7.htseq.counts.gz	Open	Gene Expression Quantification	5eeb41c1e4b0b6e43450c0b8
36b87d12-9f96-460f-a3b5-a4c08cbf5b07	Prostate gland	fe9e58ac-246f-47b3-b2a6-6bd86b06329b.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4ac3e4b0b6e4345387dc
36b87d12-9f96-460f-a3b5-a4c08cbf5b07	Prostate gland	fe9e58ac-246f-47b3-b2a6-6bd86b06329b.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4d08e4b0b6e434543c64
26eefaa1-1666-4ce1-8cf4-f6fabff81fd2	Prostate gland	c0f8e67b-43d1-4fd4-a13c-4387e16b5871.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2ca2e4b0b6e43449b9bb
4db62b98-abd4-4a7c-9fce-8bbda2aec8a3	Prostate gland	95feab59-ffa7-4d17-a731-b41944116cce.htseq.counts.gz	Open	Gene Expression Quantification	5eeb2cdbe4b0b6e43449cd3c
69fc0351-6496-46b5-be22-25b80c1dc4cc	Prostate gland	87fdcc77-7a65-48a5-b60d-4904b5d159e2.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2f60e4b0b6e4344aa54a
341940fc-dd2a-485c-a359-d5e5edb22312	Prostate gland	04b01dc9-683e-4b6c-980d-2d907d48c275.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3110e4b0b6e4344b3726
3fc9e3b4-8bc5-4bf8-bff6-dd90346b83a1	Prostate gland	fcf3715b-ecfc-4554-bb0b-96d3171d85be.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb33f8e4b0b6e4344c36aa
341940fc-dd2a-485c-a359-d5e5edb22312	Prostate gland	04b01dc9-683e-4b6c-980d-2d907d48c275.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb363ae4b0b6e4344cf5e8
26eefaa1-1666-4ce1-8cf4-f6fabff81fd2	Prostate gland	c0f8e67b-43d1-4fd4-a13c-4387e16b5871.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3727e4b0b6e4344d4712
4db62b98-abd4-4a7c-9fce-8bbda2aec8a3	Prostate gland	95feab59-ffa7-4d17-a731-b41944116cce.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3ff5e4b0b6e434502dde
4db62b98-abd4-4a7c-9fce-8bbda2aec8a3	Prostate gland	95feab59-ffa7-4d17-a731-b41944116cce.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4171e4b0b6e43450a6da
69fc0351-6496-46b5-be22-25b80c1dc4cc	Prostate gland	87fdcc77-7a65-48a5-b60d-4904b5d159e2.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb41b0e4b0b6e43450bb8f
69fc0351-6496-46b5-be22-25b80c1dc4cc	Prostate gland	87fdcc77-7a65-48a5-b60d-4904b5d159e2.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4385e4b0b6e434515033
26eefaa1-1666-4ce1-8cf4-f6fabff81fd2	Prostate gland	c0f8e67b-43d1-4fd4-a13c-4387e16b5871.htseq.counts.gz	Open	Gene Expression Quantification	5eeb5107e4b0b6e434556b90
8e5b1d47-7d92-4d28-8186-4176ada96672	Prostate gland	250ba2a4-f186-4131-a901-bfbfc1e1a889.htseq.counts.gz	Open	Gene Expression Quantification	5eeb2bc1e4b0b6e434496b5c
8e5b1d47-7d92-4d28-8186-4176ada96672	Prostate gland	250ba2a4-f186-4131-a901-bfbfc1e1a889.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2ec9e4b0b6e4344a748a
f00b4a22-c327-4fbb-a9a3-4418c13e2a48	Prostate gland	8cf2cdb7-500a-4f67-b796-ef14a0edfb73.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb37cee4b0b6e4344d7efd
f00b4a22-c327-4fbb-a9a3-4418c13e2a48	Prostate gland	8cf2cdb7-500a-4f67-b796-ef14a0edfb73.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3fdfe4b0b6e434502722
8e5b1d47-7d92-4d28-8186-4176ada96672	Prostate gland	250ba2a4-f186-4131-a901-bfbfc1e1a889.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb44cee4b0b6e43451b3bd
f00b4a22-c327-4fbb-a9a3-4418c13e2a48	Prostate gland	8cf2cdb7-500a-4f67-b796-ef14a0edfb73.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4f84e4b0b6e43454f7ae
7efc26b2-eff9-4f1e-9f4b-f26af072c84a	Prostate gland	a10754e5-ff6e-4956-a654-0e17f854d7e8.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb2b36e4b0b6e434493c56
fcbd7b29-12da-44c8-b241-1388d1b15684	Prostate gland	7ff8c77c-67df-47dd-b6af-758a7f3fd381.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3111e4b0b6e4344b3780
fcbd7b29-12da-44c8-b241-1388d1b15684	Prostate gland	7ff8c77c-67df-47dd-b6af-758a7f3fd381.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3502e4b0b6e4344c8e36
7efc26b2-eff9-4f1e-9f4b-f26af072c84a	Prostate gland	a10754e5-ff6e-4956-a654-0e17f854d7e8.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb38efe4b0b6e4344dddec
7efc26b2-eff9-4f1e-9f4b-f26af072c84a	Prostate gland	a10754e5-ff6e-4956-a654-0e17f854d7e8.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3f3ae4b0b6e4344ff056
fcbd7b29-12da-44c8-b241-1388d1b15684	Prostate gland	7ff8c77c-67df-47dd-b6af-758a7f3fd381.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4fd6e4b0b6e434551126
007f9081-5093-4323-b4f8-cd510bf20705	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
00dda860-53c3-4ab2-8294-73e291adf9d2	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
03c15d06-b81e-433c-9de4-906cba91539f	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
